listing_id,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value
4391521,99,10,10,10,10,9,10
4392674,95,9,10,10,10,10,9
4392914,97,10,10,10,10,10,9
4392996,85,9,9,9,10,10,9
4393392,93,9,10,10,10,10,9
4393470,97,10,10,9,10,10,9
4393519,90,10,8,10,10,10,10
4393551,100,10,10,10,10,10,9
4393628,93,10,9,9,9,10,9
4393720,95,10,10,10,10,9,9
4394002,89,9,9,9,10,9,9
4394146,97,10,10,10,10,9,9
4394323,97,10,10,10,10,9,9
4394670,91,10,10,10,10,9,9
4395384,98,10,10,10,10,10,10
4395578,100,10,10,10,10,8,10
4395654,80,10,10,10,10,8,8
4395745,92,9,9,10,10,9,9
4396275,90,9,9,10,10,9,9
4396299,87,9,9,9,9,7,9
4396919,97,10,10,10,10,10,10
4396961,96,10,10,10,10,10,10
4396985,100,10,10,10,10,10,10
4397010,100,10,10,10,10,9,10
4397110,94,10,9,10,10,10,10
4398747,95,10,10,9,10,8,10
4400543,100,10,10,10,10,10,8
4401013,93,10,9,10,10,9,9
4401182,93,9,9,10,9,10,9
4401193,95,10,10,10,10,10,10
4402259,94,10,9,10,10,10,9
4402297,100,10,10,10,10,10,10
4402805,100,10,9,10,10,9,10
4402880,90,10,10,7,8,10,9
4403159,100,10,8,10,10,10,10
4403293,95,10,10,10,10,10,10
4403318,100,10,10,10,10,10,10
4403398,99,10,10,10,10,10,10
4403665,97,10,10,10,10,9,9
4403855,99,10,10,10,10,10,10
4403891,89,9,9,10,10,9,9
4403905,95,10,9,10,10,10,9
4403928,92,9,9,10,9,9,9
4404126,98,10,10,10,10,10,10
4404358,80,9,9,10,9,9,9
4404492,100,10,10,10,10,10,10
4404544,100,10,9,10,10,10,10
4405156,92,9,9,9,10,9,9
4405256,89,9,8,10,10,10,9
4405874,100,10,10,10,10,10,10
4405982,99,10,10,10,10,10,10
4407787,93,9,9,9,10,9,9
4408794,98,10,10,10,10,10,10
4409074,100,10,10,10,10,10,10
4409819,100,9,10,10,9,10,9
4410142,90,9,8,10,10,10,9
4410429,97,10,10,10,10,10,10
4410493,94,8,9,9,10,10,9
4410544,96,10,10,10,10,10,9
4410626,98,10,10,10,10,10,9
4410636,87,9,8,9,10,9,9
4410744,99,10,10,10,10,10,10
4410765,84,9,8,10,10,8,8
4410789,91,9,9,8,10,10,9
4410967,97,10,10,10,10,10,10
4411525,98,10,10,10,10,10,9
4411674,90,10,10,10,10,10,10
4411814,97,10,9,10,10,10,10
4411942,99,10,10,10,10,10,10
4412533,93,9,9,10,10,9,9
4412762,97,10,10,10,10,10,10
4416206,95,10,10,10,10,10,9
4416362,20,2,2,6,4,5,2
4416367,87,9,9,9,9,9,9
4416580,96,10,10,10,10,10,10
4416764,97,10,10,10,10,10,10
4417298,89,8,9,9,9,10,9
4417363,93,9,9,10,9,8,10
4417365,80,8,10,10,10,10,10
4417462,87,8,10,9,9,10,9
4417505,60,8,8,10,6,8,5
4417546,92,9,9,9,9,9,9
4417557,80,10,9,8,8,10,9
4417644,100,10,9,10,10,10,10
4417792,93,10,10,10,10,10,9
4418183,80,9,9,9,9,8,9
4418480,93,10,9,10,10,10,9
4418563,92,9,8,10,10,10,9
4418714,98,10,10,10,10,10,10
4421453,98,10,10,10,10,10,10
4421458,100,10,10,10,10,9,10
4421525,92,10,10,10,10,10,9
4421679,96,10,9,9,10,10,10
4422017,94,10,9,10,10,8,9
4422840,93,10,9,10,10,10,9
4423130,93,9,10,10,10,9,10
4423408,98,10,10,10,10,10,10
4423650,94,10,9,10,10,10,9
4423720,97,10,10,10,10,10,10
4423735,93,10,9,9,10,9,9
4424041,94,9,9,10,10,10,9
4424261,95,10,9,10,10,10,9
4424391,93,9,8,9,10,9,8
4424457,100,10,10,10,10,10,10
4424460,80,10,8,10,10,10,10
4424511,96,10,10,10,10,10,10
4424816,98,10,10,10,10,10,10
4427529,93,9,10,10,10,9,9
4427562,98,10,10,10,10,10,9
4428027,87,10,7,10,10,10,9
4428854,98,10,10,10,10,10,10
4429001,97,10,10,10,10,10,10
4429169,98,10,10,10,10,9,10
4429558,91,9,10,10,10,10,9
4429898,94,9,10,10,10,9,9
4430233,90,10,10,10,10,10,10
4430381,100,10,10,10,9,10,9
4430452,93,10,9,10,10,10,9
4430747,93,10,9,9,7,8,8
4430774,91,9,9,10,10,9,9
4430819,93,10,9,10,10,10,9
4430821,94,10,9,10,10,9,9
4430838,96,10,10,10,10,9,9
4431221,100,10,10,10,10,9,10
4431352,100,10,10,10,10,9,9
4431365,100,10,10,10,10,10,10
4431533,100,10,10,10,10,9,10
4431587,93,9,10,10,10,9,9
4431617,100,10,10,10,10,10,10
4431637,96,10,10,10,10,10,10
4431671,96,10,10,10,10,9,10
4431776,97,10,10,10,10,10,10
4431792,95,9,10,10,10,10,9
4432082,84,8,8,9,9,9,9
4432489,94,10,10,9,9,10,10
4432718,97,10,9,10,10,10,10
4432761,95,10,10,10,10,10,10
4434797,92,10,9,9,10,9,9
4436522,91,9,9,10,9,10,9
4436750,98,10,10,10,10,10,10
4437053,93,9,9,10,10,10,9
4437217,78,8,7,9,9,9,8
4438044,99,10,10,10,10,10,10
4438160,96,9,9,10,10,10,10
4438188,99,10,10,10,10,10,10
4438459,95,10,10,10,10,10,9
4438508,98,10,10,10,10,10,10
4438551,97,10,10,10,10,10,10
4438688,96,10,10,10,10,9,10
4438871,94,10,10,10,10,9,9
4438959,100,10,10,10,10,10,10
4438968,95,10,10,10,10,10,10
4439293,95,10,10,9,10,10,10
4439463,95,10,10,10,10,10,10
4440003,98,10,10,10,10,9,10
4440008,90,9,9,9,9,8,9
4440037,96,10,10,10,10,10,10
4440059,99,10,10,10,10,10,10
4440176,60,8,6,8,10,8,8
4440181,100,10,10,10,10,10,10
4440611,93,10,9,10,10,9,9
4440737,92,9,9,9,9,10,9
4440751,93,10,10,10,10,9,9
4441163,95,10,9,10,10,10,10
4441321,92,9,8,10,9,9,9
4441722,96,10,10,10,10,10,9
4444204,75,7,7,8,9,10,9
4444304,98,10,10,10,10,10,10
4445906,88,10,10,10,10,8,9
4445915,97,10,10,10,10,10,9
4446059,95,10,10,10,10,10,10
4446178,80,9,8,10,9,8,7
4446205,95,9,10,10,9,10,9
4446413,73,8,7,8,8,10,8
4446513,100,10,10,10,8,8,10
4447430,99,10,10,10,10,10,10
4447624,100,10,10,10,10,10,10
4447904,100,10,9,10,10,10,10
4447990,93,10,9,10,10,9,9
4448164,98,10,10,10,10,10,10
4448604,91,10,9,10,10,10,9
4448810,98,9,10,10,10,10,10
4449303,95,10,10,10,10,10,9
4449489,97,10,10,10,10,10,10
4452671,94,9,9,9,10,10,9
4453418,93,10,9,10,10,9,9
4453484,96,10,10,10,10,10,9
4453821,90,9,10,9,9,9,9
4453907,92,10,9,10,10,10,9
4453929,60,6,6,8,10,8,6
4453953,93,9,9,10,9,9,9
4453969,95,9,9,10,10,10,10
4454031,94,10,9,10,10,10,9
4454121,88,10,10,10,10,10,10
4454122,97,10,10,10,10,10,10
4454264,100,10,10,10,10,10,10
4454295,97,10,10,9,10,10,9
4454397,99,10,10,10,10,10,10
4454538,84,10,10,9,9,9,8
4454717,97,9,10,10,9,10,10
4455023,95,10,10,10,10,10,10
4455094,99,10,10,10,10,10,10
4455187,93,10,9,10,10,10,9
4455301,99,10,10,10,10,10,10
4455420,100,10,10,10,10,10,10
4455582,97,10,9,10,10,9,9
4455583,98,10,10,10,10,9,9
4455803,100,10,10,10,10,10,10
4455851,92,10,9,10,10,9,9
4455955,89,9,9,10,10,8,9
4455984,99,10,10,10,10,10,10
4456002,97,10,10,10,10,10,10
4456004,100,10,9,10,10,10,10
4456312,97,10,10,10,10,9,9
4456618,100,10,10,10,10,10,10
4456664,97,10,9,10,10,9,9
4456987,96,10,9,10,10,9,10
4457125,94,10,9,10,10,10,10
4457386,94,10,10,10,10,10,10
4457556,96,10,9,10,10,9,9
4457868,97,10,10,10,10,10,10
4457905,97,10,10,10,10,9,9
4457998,96,10,10,10,10,10,10
4458001,100,10,10,10,10,10,8
4458036,100,10,10,10,10,10,10
4459557,99,10,10,10,10,10,10
4459661,87,9,9,9,9,10,9
4460532,97,10,10,10,10,9,10
4460838,87,9,8,9,9,10,9
4461111,97,9,10,10,9,9,9
4461365,100,10,10,10,10,10,10
4461416,97,10,10,10,10,10,10
4461613,98,9,10,10,10,10,10
4461706,100,10,10,10,10,10,10
4461846,90,9,10,10,10,10,9
4461901,95,10,10,10,10,10,9
4462008,90,9,9,10,10,9,9
4462099,97,10,10,10,10,10,10
4462894,88,9,9,9,9,10,9
4463452,96,10,9,10,10,10,10
4463795,99,10,10,10,10,10,10
4463809,100,8,10,10,10,10,8
4463932,97,10,10,10,10,10,10
4464215,100,10,10,10,10,10,10
4464418,93,10,10,10,10,10,9
4464432,100,10,10,10,10,10,10
4464508,92,10,9,10,10,9,9
4464542,80,9,8,9,9,9,9
4464790,93,10,10,10,10,10,10
4464795,100,9,10,10,10,10,9
4464824,100,10,10,10,10,10,10
4464909,95,10,10,10,10,9,10
4464924,95,10,9,10,10,10,9
4465110,98,10,10,10,10,10,10
4465308,95,10,9,10,10,9,10
4465397,100,10,10,10,10,10,10
4466644,95,10,10,10,10,9,10
4467841,100,8,10,10,8,10,10
4468524,99,10,10,10,10,10,10
4468624,93,10,9,10,9,10,9
4468857,92,10,10,10,10,9,9
4469025,97,10,10,10,10,9,10
4469082,80,8,8,10,10,7,8
4469178,100,10,10,10,9,10,10
4469259,93,8,10,9,10,10,8
4469264,98,10,10,10,10,10,10
4469308,98,10,10,10,10,10,10
4469353,100,10,10,10,10,10,10
4469479,100,10,10,10,10,10,10
4469657,100,10,10,10,10,10,10
4469769,93,10,10,10,10,10,9
4469892,90,9,9,10,10,10,10
4470011,85,9,8,9,9,8,9
4470125,100,10,10,10,10,10,10
4470207,100,10,10,10,10,10,10
4470229,82,10,10,9,10,10,9
4470519,95,10,10,10,10,10,10
4470955,100,10,10,10,10,10,10
4471012,80,8,9,9,9,7,9
4471038,91,9,9,10,10,8,9
4471053,94,9,10,9,10,10,9
4471138,40,6,4,6,10,4,6
4471513,99,10,10,10,10,10,10
4473356,97,10,10,10,10,10,9
4474281,100,10,10,10,10,10,10
4474843,95,10,9,10,10,9,10
4475128,93,9,9,10,10,9,9
4475747,80,10,6,8,10,10,7
4475887,100,10,10,10,10,10,10
4476039,100,10,10,10,10,10,10
4476119,97,10,10,10,10,10,10
4476226,80,10,8,10,8,8,8
4476302,98,10,10,10,10,10,10
4476362,92,10,10,9,9,10,10
4476787,97,10,10,10,10,10,10
4476954,94,10,9,10,10,10,10
4477169,100,10,10,10,10,10,10
4477426,91,9,10,10,10,9,9
4477858,91,9,9,10,10,9,9
4479218,90,9,9,9,9,9,7
4479418,98,10,10,10,10,9,10
4479426,99,10,10,10,10,10,9
4479556,80,10,8,10,10,10,10
4479828,98,10,10,10,10,8,10
4480520,98,10,10,10,10,10,10
4480793,87,10,10,10,10,8,9
4480883,70,8,7,6,8,8,5
4481427,92,9,8,9,9,9,9
4481444,97,10,10,10,10,10,10
4481979,100,10,10,10,10,10,10
4482049,93,10,10,10,10,10,10
4482050,98,10,10,10,10,10,10
4482267,91,10,10,10,10,9,10
4482726,96,10,10,10,10,9,10
4482733,60,6,5,5,7,7,6
4483120,90,9,9,9,9,9,9
4483230,97,10,9,9,9,9,9
4483496,98,10,10,10,10,10,10
4483969,100,10,10,10,10,10,9
4484272,100,9,10,10,10,9,10
4484361,100,10,10,10,10,10,10
4484426,91,10,9,9,9,9,9
4484445,98,10,10,10,10,10,10
4484981,90,10,9,10,10,10,10
4485221,93,10,9,10,9,9,9
4485259,91,9,9,10,10,9,9
4485286,100,10,10,8,8,8,10
4485424,100,10,10,10,10,10,10
4485427,96,10,10,10,10,10,9
4485442,88,9,8,10,10,9,9
4485595,96,9,9,10,10,9,9
4485653,99,10,10,10,10,10,10
4485875,100,10,10,10,10,10,10
4485911,98,10,10,10,10,10,10
4489490,94,9,10,9,10,10,9
4489920,100,10,10,10,10,10,10
4490268,95,10,9,10,10,9,10
4490826,85,10,10,10,9,10,9
4491143,80,8,8,9,9,8,8
4491259,89,9,10,10,10,9,9
4491403,100,10,10,10,10,10,10
4491413,80,8,8,9,9,8,8
4492014,99,10,10,10,10,9,10
4492303,95,9,8,9,10,10,9
4492806,95,10,9,10,10,10,9
4492821,80,10,8,9,10,7,8
4492858,97,10,10,10,10,10,10
4493001,95,10,10,10,10,10,9
4493109,99,10,10,10,10,10,10
4493583,89,9,9,10,10,10,9
4493651,95,10,8,10,10,9,9
4493658,89,9,10,10,10,9,10
4493927,99,10,10,10,10,10,10
4494258,87,9,9,10,9,8,9
4494318,100,10,10,10,10,10,10
4494422,97,10,10,10,10,10,10
4494448,97,10,10,10,10,10,10
4494476,100,10,10,10,10,10,10
4494881,97,10,10,10,10,10,10
4494948,99,10,10,10,10,10,9
4494955,99,10,10,10,10,10,10
4495169,97,10,10,10,10,10,10
4495324,60,6,10,10,10,10,10
4495428,75,8,8,9,9,8,8
4496449,94,9,9,10,10,10,10
4496516,98,10,10,10,10,10,10
4497935,97,10,10,10,10,10,10
4498489,100,10,9,10,10,10,10
4498688,93,10,9,10,10,9,9
4498927,97,10,10,10,10,9,9
4499340,98,10,10,10,10,10,10
4499914,90,9,10,10,10,10,10
4500272,100,10,10,10,10,10,10
4500409,91,9,10,10,9,10,9
4500513,98,10,10,10,10,10,10
4500794,87,9,8,10,10,8,9
4501169,99,10,10,10,10,10,10
4501410,97,10,10,10,10,10,9
4501541,98,10,10,10,10,10,10
4501716,93,10,10,10,10,9,10
4502159,83,9,8,9,9,9,8
4502357,90,9,9,9,10,8,9
4502545,95,9,9,10,10,10,9
4502815,94,9,9,10,9,9,9
4502959,98,10,10,10,10,9,10
4503042,100,10,10,10,10,10,10
4503103,93,10,9,10,10,9,9
4503307,98,10,10,10,10,10,10
4503472,91,9,9,10,10,10,9
4503544,100,10,10,10,10,10,10
4503742,99,10,10,10,10,10,10
4503842,99,10,10,10,10,10,10
4504074,100,10,9,10,10,10,10
4504075,92,9,9,10,10,10,9
4504813,96,10,10,10,10,10,10
4508376,100,10,10,10,10,10,10
4508557,90,9,10,10,10,10,10
4508643,80,9,8,9,10,5,7
4509145,94,10,10,10,10,10,10
4509216,98,10,10,10,10,10,10
4509357,94,10,10,10,9,8,9
4509412,98,9,10,10,10,10,9
4509474,90,10,9,9,10,9,9
4509988,90,9,9,10,10,9,9
4510204,60,10,8,10,10,6,6
4510443,93,10,9,9,10,10,10
4510513,94,10,10,10,9,10,9
4510842,90,9,9,10,10,10,9
4510851,87,8,9,10,10,10,7
4511259,90,9,9,10,10,10,9
4511418,97,10,10,10,10,10,9
4511479,99,10,10,10,10,9,10
4511654,93,10,10,10,10,9,10
4511818,92,10,9,10,10,10,9
4512034,91,9,9,9,10,10,9
4512036,93,9,9,10,10,9,9
4512109,100,10,10,10,10,10,10
4512204,96,10,10,10,10,10,10
4512241,98,10,10,10,10,10,10
4512329,100,10,10,10,10,10,10
4512418,98,10,10,10,10,10,10
4512765,93,10,10,10,10,10,9
4512813,93,10,8,10,10,9,9
4512980,94,10,10,10,10,9,10
4513058,99,10,10,10,10,10,10
4515772,94,9,10,10,10,9,9
4516065,80,9,10,8,9,10,9
4516575,97,10,10,10,10,9,10
4516960,98,10,10,10,10,10,10
4516994,71,8,7,9,8,10,7
4517205,96,9,9,10,10,10,9
4517871,98,10,10,10,10,10,10
4518037,94,10,10,10,10,9,10
4518046,80,8,8,8,8,8,8
4518173,100,10,10,9,10,10,10
4518242,93,9,7,10,10,10,9
4518474,96,10,10,10,10,10,10
4519165,100,10,10,10,10,10,10
4519195,89,9,9,10,10,9,9
4519294,90,9,8,10,10,9,9
4519533,98,10,10,10,10,10,10
4519574,97,10,10,10,10,10,10
4520099,85,8,9,7,10,9,9
4520113,94,10,10,9,10,9,9
4520179,95,10,10,10,10,10,10
4520702,100,10,10,10,10,10,10
4521162,96,10,10,10,10,9,10
4521755,95,10,10,10,10,10,9
4523324,97,10,10,10,10,10,9
4523428,100,10,10,10,10,10,10
4524000,80,10,8,10,8,10,8
4524029,97,10,10,10,10,9,10
4524575,100,10,10,10,10,10,10
4525134,96,10,9,10,10,9,10
4525308,93,10,10,10,10,10,10
4525925,90,9,8,10,10,9,10
4526315,97,10,10,10,10,10,10
4526349,93,9,9,10,10,10,9
4526384,85,9,9,9,9,9,8
4526399,96,10,9,10,10,10,10
4526471,93,9,9,9,10,9,9
4526737,100,10,10,10,10,10,10
4526809,96,10,9,10,10,10,10
4526825,96,10,9,10,10,10,9
4526943,70,10,10,9,9,10,9
4527218,95,9,10,10,10,10,9
4529762,94,10,10,10,10,10,9
4530084,89,9,9,9,9,10,9
4530102,98,9,10,10,10,9,10
4530154,96,10,10,10,10,10,10
4530160,97,10,10,9,10,10,10
4530643,89,9,9,9,9,9,9
4530644,95,10,10,10,10,9,9
4530670,99,10,10,10,10,10,10
4530773,98,10,10,10,10,10,10
4530817,97,10,9,10,10,10,10
4531939,78,9,8,9,8,8,8
4531944,99,10,10,10,10,10,10
4532340,100,10,10,10,10,10,10
4532538,100,10,10,10,10,10,10
4532606,92,10,9,10,10,10,9
4532913,90,9,9,10,10,10,9
4533240,99,10,10,10,10,10,10
4533398,81,9,9,9,9,8,8
4536637,90,8,10,10,10,9,9
4537500,90,9,10,10,10,10,10
4537520,100,9,7,7,10,10,10
4537926,100,10,10,10,10,10,10
4538012,95,10,10,9,10,10,9
4538217,100,10,10,10,10,10,10
4538549,98,10,9,10,10,10,10
4538726,100,10,10,10,10,10,10
4539483,98,10,10,10,10,10,10
4539576,93,9,9,10,10,10,9
4539786,97,10,10,10,10,10,10
4539948,96,10,10,10,10,10,9
4540037,98,10,10,10,10,10,10
4540279,84,10,10,9,9,8,9
4540309,96,9,9,10,10,9,10
4540471,93,10,10,10,10,9,9
4540550,99,10,10,10,10,10,10
4540765,98,10,10,10,10,10,10
4540833,96,10,9,10,10,10,10
4540903,99,10,10,10,10,10,10
4540955,97,10,10,10,10,10,10
4541038,98,10,10,10,10,10,10
4541102,93,9,9,10,10,8,9
4541187,93,9,10,10,10,9,9
4541346,83,9,9,9,8,9,9
4541416,80,10,10,10,10,10,10
4541421,94,10,10,10,10,9,9
4541444,91,9,9,10,10,10,9
4541582,95,9,9,10,10,10,9
4542085,93,9,9,8,9,9,9
4542090,88,9,8,9,9,10,9
4542106,94,10,10,10,10,9,10
4545131,100,10,8,9,9,10,10
4545175,100,10,10,10,10,10,10
4545489,96,10,10,10,10,8,9
4545882,89,10,8,10,10,10,9
4545999,100,10,10,10,10,10,10
4546056,99,10,10,10,10,10,10
4546153,84,8,7,9,9,10,8
4546215,98,10,10,9,10,10,10
4546248,95,10,9,10,10,10,10
4546296,99,10,10,10,10,10,10
4546333,91,9,9,10,10,10,9
4546924,99,10,10,10,10,10,10
4547273,90,10,8,10,10,10,9
4547353,90,9,8,10,10,10,9
4547629,100,10,10,10,10,10,10
4548008,100,10,10,10,10,10,10
4548434,97,10,10,10,10,10,9
4548481,98,10,10,10,10,10,9
4548629,97,10,10,10,10,10,10
4549248,90,7,9,9,9,9,8
4549315,80,10,10,10,8,10,8
4549374,98,10,10,10,10,10,10
4549555,93,10,9,10,10,10,9
4549651,88,9,10,10,9,9,8
4549718,86,9,7,9,9,9,9
4550041,96,10,10,10,10,9,10
4550062,99,10,10,10,10,10,10
4550084,96,10,10,10,10,10,9
4550099,93,9,7,9,10,9,8
4550199,100,10,10,10,10,10,10
4550425,100,10,10,10,10,8,10
4550473,94,10,9,10,10,8,9
4550611,90,9,9,9,9,10,9
4553412,100,9,9,10,10,10,9
4553528,93,9,9,9,9,10,9
4553554,96,10,10,10,10,9,10
4553903,94,10,10,10,10,10,9
4554000,98,10,10,10,10,10,10
4554577,100,10,9,10,10,10,10
4555470,92,10,8,10,10,10,9
4555637,98,10,10,10,10,9,9
4555867,90,9,9,10,10,8,9
4555997,100,10,10,10,10,10,10
4556399,99,10,10,10,10,9,10
4556564,97,10,10,9,10,10,10
4556661,95,10,10,10,10,9,10
4557144,91,10,9,9,10,10,9
4557204,100,10,10,10,10,9,10
4557360,95,10,9,10,10,10,10
4557591,96,10,10,10,10,9,10
4557719,97,10,10,10,10,9,9
4557852,98,10,10,10,10,10,10
4558050,99,10,10,10,10,9,10
4558227,96,10,9,10,10,10,10
4558343,99,10,10,10,10,10,10
4558483,92,9,9,9,9,9,9
4558697,100,10,10,10,10,10,10
4558777,100,10,9,10,10,10,9
4558828,100,10,10,10,10,10,10
4558846,95,10,10,10,10,10,9
4558855,97,10,10,10,10,9,10
4558907,99,10,10,10,10,10,10
4558966,97,10,10,10,10,9,10
4558987,97,10,10,10,10,10,10
4559096,99,10,10,10,10,10,10
4559222,92,9,9,9,10,10,10
4559291,93,9,9,10,9,9,9
4559338,94,10,9,10,10,10,9
4559382,93,10,10,10,10,9,9
4559985,80,9,10,9,7,9,8
4560053,92,10,10,10,10,8,9
4563401,100,10,10,10,10,10,10
4564435,100,10,10,10,10,10,9
4564676,97,10,10,10,9,10,9
4564730,95,10,10,10,10,10,10
4564781,88,9,9,9,9,10,8
4565032,92,10,9,9,9,10,9
4565370,96,10,10,10,10,9,9
4565470,85,9,8,10,10,10,9
4565877,96,9,9,10,10,10,9
4566166,76,8,7,9,9,8,8
4566256,97,10,9,10,10,9,10
4566609,78,9,8,9,8,9,8
4566972,91,9,9,10,10,9,9
4566989,84,9,8,10,9,9,9
4567074,90,10,10,9,10,10,10
4567243,100,10,10,10,10,10,10
4567372,93,10,10,10,10,9,9
4567433,86,9,9,9,9,7,9
4567757,97,10,10,10,10,9,10
4567765,95,9,10,9,10,10,9
4567815,96,10,10,9,10,9,10
4568116,97,10,10,10,10,9,9
4568382,100,10,10,10,10,10,10
4568430,83,8,9,9,9,8,8
4568472,100,10,10,10,10,9,8
4568531,98,10,10,10,9,10,10
4569115,95,10,10,10,10,10,9
4569465,96,10,10,10,10,9,9
4571132,91,9,9,9,9,10,9
4572171,98,10,10,10,10,10,10
4572172,92,9,9,10,10,10,9
4572174,100,10,10,10,10,10,10
4572225,93,10,10,10,10,10,9
4572330,95,10,10,10,10,10,10
4573238,90,9,9,9,9,10,9
4573240,97,10,10,10,10,10,10
4573388,92,10,10,9,9,10,9
4573458,89,9,9,9,9,10,9
4573728,97,10,10,10,10,9,10
4573768,99,10,10,10,10,10,10
4573897,94,9,9,10,10,9,9
4573964,97,10,10,10,10,10,10
4574039,95,10,9,10,10,9,9
4574087,95,10,10,10,10,9,10
4574276,83,8,8,9,9,9,8
4574280,90,9,9,9,9,9,9
4574688,96,10,10,10,10,10,9
4574700,100,10,10,10,10,10,10
4574921,85,9,9,9,9,9,9
4574931,88,9,9,9,9,9,9
4574952,98,10,10,10,10,10,10
4574972,86,9,9,9,9,9,9
4575148,98,10,10,10,10,10,10
4575165,89,9,9,9,9,9,9
4575206,94,9,8,10,10,9,9
4575239,99,10,10,10,10,10,10
4575364,89,9,9,10,10,8,9
4575812,92,9,9,10,10,9,9
4576201,100,,,,,,
4576274,95,10,10,10,10,10,10
4576460,100,10,10,10,10,10,10
4576625,99,10,10,10,10,10,10
4576821,96,10,9,10,10,10,9
4577188,85,9,9,9,10,10,9
4577542,99,10,10,10,10,10,10
4579186,84,8,9,8,8,9,8
4579424,100,10,10,10,10,10,8
4579642,100,10,10,10,10,10,10
4579733,100,10,10,10,10,10,10
4580384,93,10,9,9,10,9,9
4580953,100,10,10,10,10,10,10
4581108,94,10,10,10,10,10,9
4581124,95,9,9,10,10,9,10
4581155,88,9,9,9,9,9,9
4581249,96,10,10,10,10,10,10
4581256,89,10,10,9,9,9,9
4581497,97,10,9,10,10,10,9
4581507,93,10,9,9,10,9,9
4581556,97,10,9,10,10,9,10
4581577,89,9,10,10,10,8,10
4581662,92,9,9,10,10,10,9
4581938,100,10,10,10,10,10,10
4582722,96,10,10,10,10,9,10
4582781,100,10,10,10,10,10,10
4582785,90,9,9,10,9,9,9
4582955,100,10,10,10,10,10,10
4583081,99,10,10,10,10,10,10
4583101,100,10,10,10,10,10,10
4583161,96,10,9,10,10,9,9
4583526,97,10,10,10,10,9,10
4583546,98,10,10,10,10,10,10
4583862,99,10,10,10,10,10,10
4584005,98,10,10,10,10,10,10
4584944,93,10,9,10,9,10,9
4585452,100,10,10,8,10,10,10
4585708,98,10,10,10,10,10,10
4585847,80,10,10,10,10,10,6
4586680,92,10,10,10,10,9,10
4586681,99,10,10,10,10,10,10
4586880,99,10,10,10,10,10,10
4587068,100,10,10,10,10,10,10
4587199,95,9,8,9,10,9,10
4587349,70,6,7,9,7,8,8
4587443,96,10,10,10,10,10,10
4587883,65,6,6,10,10,9,7
4587933,60,6,10,10,8,10,6
4588199,89,9,8,10,10,9,9
4588484,96,10,9,10,10,10,10
4588530,100,10,10,10,10,10,10
4588713,96,10,10,10,10,9,10
4588823,84,9,9,10,10,9,8
4588931,98,10,10,10,10,10,10
4589307,88,9,9,10,9,10,9
4589416,99,10,10,10,10,10,10
4589478,100,10,9,10,10,10,10
4589634,69,9,7,8,8,8,8
4589654,88,9,9,9,10,8,9
4592031,100,10,10,10,10,10,10
4592547,97,10,9,10,10,10,10
4592724,99,10,10,10,10,10,10
4593058,99,10,10,10,10,10,10
4593230,93,10,10,10,10,10,10
4593740,98,10,10,10,10,10,10
4593770,99,10,10,10,10,10,10
4593974,97,10,10,10,10,8,10
4593985,80,10,10,10,10,8,8
4595506,97,10,9,10,10,10,10
4595507,88,9,7,9,10,10,9
4595569,100,10,8,10,10,10,10
4595746,80,10,8,10,10,10,10
4596007,94,10,9,10,10,10,9
4596265,98,10,10,10,10,10,10
4596378,94,10,10,10,10,9,10
4596475,86,9,8,10,10,10,9
4596762,100,10,10,10,10,10,9
4596953,100,10,10,10,10,10,10
4597040,96,10,9,10,9,9,9
4597224,94,9,10,10,10,9,10
4597300,93,10,8,9,9,10,10
4597414,100,10,10,10,10,10,10
4597440,100,10,10,10,10,10,10
4597500,100,10,10,10,10,10,10
4597588,95,9,9,10,9,9,9
4597700,83,8,8,9,9,9,8
4597816,99,10,10,10,10,10,10
4597924,100,10,10,10,10,9,10
4597963,84,9,9,9,9,9,8
4598026,95,10,10,10,10,10,10
4598160,99,10,10,10,10,10,10
4598265,92,9,9,10,10,9,9
4598406,93,10,10,10,10,9,10
4598631,89,9,8,10,10,9,9
4598828,93,9,9,10,10,10,9
4599119,100,10,10,10,10,10,10
4601701,100,10,10,10,10,10,10
4602191,90,10,10,10,10,10,9
4602584,96,10,10,10,10,9,10
4602945,100,10,10,10,10,9,9
4603265,90,9,10,10,10,10,10
4603588,91,9,10,10,9,10,9
4603803,80,9,8,9,9,10,8
4604132,96,8,10,10,10,9,10
4604322,94,9,9,10,10,10,10
4604416,96,10,10,10,10,10,10
4605018,97,10,9,10,10,10,10
4605402,90,9,9,10,10,9,9
4605739,70,10,6,7,10,9,7
4605840,96,10,10,10,10,9,9
4606226,97,10,10,10,10,10,10
4606242,99,10,10,10,10,10,9
4606473,100,10,8,10,10,10,10
4606495,96,10,10,10,10,8,10
4606564,89,9,9,9,10,9,9
4606614,100,10,10,10,10,10,10
4607027,92,10,9,9,9,8,9
4607051,92,10,10,10,10,9,9
4607112,100,10,10,10,10,10,10
4607328,100,10,9,10,10,9,10
4607830,96,10,9,10,10,10,9
4607923,97,10,9,10,10,9,10
4607935,89,9,9,9,10,9,9
4608044,99,10,10,10,10,9,10
4608208,98,10,10,10,10,10,10
4608592,98,10,10,10,10,10,10
4612143,92,9,9,9,9,8,9
4612341,100,9,10,10,10,9,9
4612533,100,10,10,10,10,10,10
